Batch Number,Frequent Itemset,Frequency
9,11521 14240 7230 9628,-14272
9,10042 11283 16954,-14270
9,798,-14264
9,11089 11521 14240 2452,-14262
9,1905 9628,-14260
9,11443 2452,-14259
9,11283 9628,-14257
9,11521 16954 7057,-14253
9,11521 14550 2452 7230,-14247
9,11521 14550 7057 7230,-14246
9,10042 11521 14240 2452 7057,-14245
9,5760,-14239
9,14240 14961 16265 7057,-14237
9,14550 14961 7057 7230,-14236
9,11521 16265 2452 7230,-14230
9,12338 17627,-14230
9,14550 7193,-14228
9,2743,-14223
9,11521 14240 14550 14961,-14216
9,12870 2862,-14216
9,14240 1905 7057,-14208
9,12293 5582,-14197
9,5614,-14196
9,14550 2452 7057 7230,-14193
9,5582 7057 7230 9628,-14192
9,11521 7057 7230 9628,-14186
9,3860,-14184
9,11521 14961 2452 5582 7230,-14183
9,13728 2862,-14180
9,14240 5582 7057 9628,-14180
9,14961 7057 7230 9628,-14180
9,11521 14691 2452 7057,-14175
9,12293 17157,-14173
9,13763,-14171
9,11089 16377,-14170
9,11089 4306,-14166
9,14691 5926,-14166
9,11283 14313,-14161
9,16265 2452 7057 7230,-14158
9,14240 14550 14961 2452,-14153
9,14240 14961 16265 2452,-14148
9,1905 7057 7230,-14148
9,14550 5582 9628,-14146
9,11064 14454,-14134
9,14240 16265 5582 7230,-14126
9,11521 14240 14961 9628,-14120
9,14691 16265 5582,-14117
9,11443 12338,-14116
9,14240 16265 2452 5582 9628,-14109
9,11521 12870 14240,-14106
9,14240 14961 16265 5582,-14098
9,16265 7057 9628,-14097
9,14240 14550 14961 7057,-14084
9,14240 2452 7230 9628,-14084
9,14240 14691 7057 7230,-14081
9,14240 14691 2452 7057,-14079
9,14240 14961 7057 9628,-14079
9,12870 14240 2452,-14072
9,10042 11521 14961 7057,-14065
9,10042 11521 14240 2452 7230,-14062
9,14240 14961 16265 7230,-14060
9,8915,-14052
9,11521 14240 14961 5582 7057 7230,-14049
9,10947 16954,-14047
9,11521 14240 14961 2452 5582 7057,-14045
9,16954 2452 7057,-14045
9,10042 11521 14240 7057 7230,-14043
9,11521 1905 7057,-14039
9,11521 2452 7230 9628,-14028
9,10042 14240 16265,-14023
9,4545,-14020
9,11521 14240 14691 7230,-14018
9,13402,-14015
9,10042 11521 16265,-14014
9,14240 14961 1905,-14014
9,14240 1905 7230,-14014
9,11521 14961 16265 2452,-13996
9,11077,-13992
9,11521 16265 5582 7057,-13980
9,2452 7057 7230 9628,-13976
9,11283 14550 4306,-13975
9,11521 14550 14961 2452,-13967
9,10042 14961 2452 7057,-13966
9,17328,-13966
9,16954 2452 7230,-13963
9,16265 7230 9628,-13961
9,10042 16265 2452,-13952
9,11064 11521 14240,-13952
9,11521 16954 7230,-13950
9,11521 12338,-13947
9,11521 14691 2452 7230,-13940
9,14240 5582 7230 9628,-13938
9,10042 11521 14240 16954 2452,-13937
9,11521 14240 16265 2452 7057,-13934
9,11283 16265,-13933
9,14961 16954 7057,-13932
9,14240 14691 2452 7230,-13922
9,1905 2452 7057,-13922
9,10451,-13918
9,2782 9628,-13914
9,11064 14240 2452,-13913
9,16265 16954 5582 9628,-13908
10,11521,-57878
10,11283,-57129
10,14550,-56954
10,2452,-56685
10,14240,-55731
10,16377,-55721
10,1905,-49323
10,3962,-47510
10,11521 2452,-46692
10,4306,-44900
10,16954,-44744
10,11521 14240,-44395
10,10042,-43453
10,14240 2452,-43200
10,2782,-42535
10,14691,-42419
10,11064,-41999
10,13728,-41586
10,12293,-41130
10,10947,-40281
10,14621,-40067
10,11521 14240 2452,-39679
10,17157,-39470
10,3938,-38895
10,6287,-38723
10,2862,-37577
10,11089,-37047
10,5582,-37029
10,14313,-36638
10,12870,-36476
10,6974,-35481
10,7057,-34798
10,14961,-34772
10,7230,-34592
10,571,-34353
10,14103,-33934
10,16265,-33285
10,15124,-32797
10,9628,-32475
10,5926,-30998
10,7057 7230,-30905
10,14240 7057,-30388
10,14240 14961,-30185
10,14240 7230,-29984
10,11521 7057,-29668
10,14961 7057,-29474
10,2452 7057,-29093
10,14961 7230,-29081
10,11521 7230,-29080
10,2452 7230,-29043
10,11521 14961,-28867
10,8904,-28804
10,14961 2452,-28549
10,10042 16954,-28289
10,6971,-28140
10,16384,-27795
10,14240 7057 7230,-27760
10,16265 5582,-27741
10,11521 14240 7057,-27740
10,7193,-27715
10,11283 14550,-27598
10,886,-27464
10,14961 7057 7230,-27239
10,11521 2452 7057,-27236
10,5582 9628,-27222
10,11521 14240 7230,-27202
10,14240 2452 7057,-27161
10,11521 14240 14961,-27025
10,11521 7057 7230,-27004
10,1220,-26974
10,11607,-26944
10,14240 2452 7230,-26900
10,5732,-26893
10,11521 2452 7230,-26816
10,6037,-26799
10,14454,-26753
10,14240 14961 2452,-26640
10,4640,-26625
10,14240 14961 7057,-26608
10,2452 7057 7230,-26597
10,11521 14961 2452,-26404
10,11812,-26313
10,3624,-26228
10,14240 14961 7230,-26223
10,11781,-26145
10,11283 16377,-26047
10,11521 14240 2452 7057,-25941
10,15107,-25928
10,11521 14961 7057,-25728
10,7234,-25613
10,11521 14240 7057 7230,-25593
10,11521 14240 2452 7230,-25516
10,17627,-25511
10,5862,-25495
10,14961 2452 7057,-25311
10,7624,-25293
10,11521 14240 14961 2452,-25198
10,11521 14961 7230,-25197
10,12317,-25188
10,11521 2452 7057 7230,-25141
10,14240 2452 7057 7230,-25139
10,17169,-25066
10,16879,-25012
10,14961 2452 7230,-25007
10,14240 14961 7057 7230,-24880
10,16265 9628,-24747
10,11521 1905,-24715
10,11443,-24710
10,8327,-24645
10,7617,-24585
10,14691 2452,-24574
10,11521 14240 14961 7057,-24508
10,3290,-24473
10,11521 14691,-24438
10,12338,-24402
10,11089 3962,-24322
10,1905 2452,-24322
10,14358,-24265
10,12155,-24195
10,14550 16377,-24189
10,14550 2452,-24181
10,6972,-24161
10,11521 14240 2452 7057 7230,-24124
10,11521 14961 7057 7230,-24070
10,14240 14961 2452 7057,-24033
10,11521 14550,-24023
10,10042 2452,-24020
10,10042 11521,-24015
10,11521 14240 14961 7230,-24000
10,11521 14961 2452 7057,-23894
10,457,-23843
10,8596,-23766
10,14240 14961 2452 7230,-23746
10,14961 2452 7057 7230,-23734
10,14240 14550,-23713
10,10042 14240,-23555
10,14240 1905,-23509
10,14240 5582,-23491
10,11521 5582,-23460
10,11521 14961 2452 7230,-23449
10,14621 3962,-23239
10,6029,-23221
10,2452 5582,-23170
10,14240 14691,-23109
10,11521 14240 14961 7057 7230,-23061
10,11521 14240 14961 2452 7057,-23043
10,16668,-23005
10,13614,-22947
10,16265 5582 9628,-22889
10,11521 3962,-22786
10,11283 2782,-22757
10,14240 14961 2452 7057 7230,-22686
10,14550 2782,-22678
10,5317,-22642
10,1110,-22634
10,14550 4306,-22628
10,11521 14240 14961 2452 7230,-22626
10,11521 14961 2452 7057 7230,-22537
10,2913,-22454
10,2452 3962,-22436
10,10042 14550,-22404
10,14240 3962,-22148
10,12582,-22090
10,10042 5582,-22063
10,2372,-22037
10,11283 4306,-22015
10,1962,-21930
10,15844,-21929
10,15582,-21919
10,13728 2782,-21861
10,11521 14240 14961 2452 7057 7230,-21818
10,15205,-21807
10,16377 4306,-21743
10,11521 16954,-21721
10,14621 3938,-21716
10,11283 11521,-21714
10,11283 2452,-21664
10,12870 14550,-21629
10,11521 14691 2452,-21575
10,10042 11521 2452,-21499
10,13081,-21465
10,4577,-21459
10,11521 1905 2452,-21420
10,9960,-21413
10,16954 2452,-21406
10,14550 2862,-21389
10,11283 17157,-21325
10,9340,-21324
10,12293 3290,-21143
10,11521 14550 2452,-21134
10,14240 16954,-21121
10,14240 16265,-21085
10,11521 2452 5582,-21064
10,11283 14240,-21045
10,12232,-21036
10,11521 16265,-21035
10,2452 2782,-21007
10,11521 2782,-20971
10,6206,-20935
10,5496,-20930
10,1905 3962,-20894
10,11521 14240 5582,-20827
10,16265 2452,-20791
10,1798,-20781
10,10042 11521 14240,-20777
10,14410,-20776
10,14240 9628,-20761
10,1865,-20750
10,11521 9628,-20739
10,5085,-20655
10,11040,-20642
10,12293 14550,-20614
10,14550 17157,-20585
10,10042 14240 2452,-20549
10,11521 13728,-20533
10,14240 2452 5582,-20483
10,7745,-20476
10,175,-20417
10,11521 14240 14550,-20416
10,6797,-20400
10,11521 14240 14691,-20393
10,11521 14240 1905,-20385
10,2452 9628,-20380
10,14240 2782,-20366
10,10947 3962,-20326
10,13728 2452,-20277
10,11283 13728,-20249
10,10042 16265,-20248
10,11089 14621,-20208
10,14240 14550 2452,-20181
10,4432,-20155
10,14240 14691 2452,-20151
10,14550 6974,-20150
10,11283 3962,-20130
10,14550 3962,-20100
10,14240 1905 2452,-20046
10,11521 2452 3962,-20001
10,11781 16954,-19918
10,3938 3962,-19878
10,14550 14691,-19843
10,14550 16954,-19835
10,14928,-19800
10,17088,-19777
10,17157 2782,-19773
10,3605,-19767
10,10042 11283,-19714
10,12918,-19694
10,12672,-19626
10,13728 14240,-19608
10,14538,-19583
10,2452 4306,-19524
10,1180,-19519
10,16954 5582,-19514
10,15062,-19482
10,13728 14550,-19481
10,10947 14240,-19433
10,11521 14240 2452 5582,-19400
10,10042 11521 14240 2452,-19351
10,14621 2452,-19292
10,11521 4306,-19288
10,3106,-19263
10,10042 9628,-19262
10,5582 7057,-19246
10,11521 14240 3962,-19235
10,11283 14621,-19228
10,10042 11781,-19218
10,11521 16954 2452,-19212
10,10947 2452,-19190
10,11337,-19141
10,11521 14621,-19139
10,11022,-19134
10,10947 11521,-19118
10,12074,-19097
10,14961 5582,-19081
10,5582 7230,-19075
10,11064 14550,-19022
10,11521 14240 14691 2452,-18961
10,4656,-18949
10,11521 16265 2452,-18934
10,6428,-18917
10,11283 16954,-18907
10,14240 2452 3962,-18892
10,17324,-18858
10,14240 4306,-18841
10,11521 14240 14550 2452,-18838
10,11521 14240 1905 2452,-18834
10,11283 11521 2452,-18828
10,14240 14621,-18774
10,10042 14691,-18765
10,11521 14240 16265,-18756
10,4266,-18754
10,11283 1905,-18711
10,11521 2452 9628,-18681
10,8782,-18642
10,11521 14240 16954,-18620
10,16377 2782,-18555
10,14240 16265 5582,-18537
10,11521 14240 9628,-18535
10,11521 2452 2782,-18528
10,4996,-18507
10,14550 1905,-18486
10,7233,-18483
10,6099,-18452
10,14240 16265 2452,-18434
10,11521 16265 5582,-18432
10,16954 1905,-18409
10,16954 9628,-18376
10,14240 5582 9628,-18324
10,14240 16954 2452,-18323
10,11089 2452,-18314
10,16272,-18310
10,14550 5582,-18277
10,11521 5582 9628,-18257
10,11089 11521,-18248
10,16242,-18240
10,13728 17157,-18215
10,16265 2452 5582,-18201
10,10042 2782,-18200
10,15755,-18171
10,12034,-18154
10,14367,-18140
10,14240 2452 9628,-18126
10,11443 17627,-18105
10,14621 1905,-18099
10,11283 11521 14240,-18093
10,3079,-18086
10,16377 17157,-18083
10,4345,-18064
10,13728 14691,-18057
10,14550 14621,-18045
10,10042 1905,-18029
10,11521 16377,-17992
10,10820,-17988
10,6196,-17980
10,11152,-17964
10,2452 5582 9628,-17923
10,10042 16265 5582,-17919
10,11064 12293,-17912
10,11521 13728 2452,-17849
10,11283 14240 2452,-17848
10,2862 4306,-17840
10,10042 7057,-17832
10,10042 7230,-17818
10,16377 2452,-17808
10,11521 14240 2782,-17774
10,11521 14240 2452 3962,-17771
10,11283 2862,-17758
10,12911,-17757
10,17157 2452,-17739
10,10042 3962,-17723
10,11521 17157,-17722
10,12293 2452,-17704
10,11283 14691,-17661
10,12470,-17640
10,14691 5582,-17635
10,14312,-17629
10,5582 7057 7230,-17628
10,14550 7057,-17619
10,10042 14961,-17615
10,16377 16954,-17605
10,11283 12870,-17604
10,14240 2452 2782,-17556
10,14550 7230,-17532
10,11089 14240,-17510
10,14240 5582 7057,-17510
10,1542,-17508
10,11521 12293,-17492
10,14550 8904,-17482
10,11521 14240 16265 2452,-17479
10,1905 3938,-17467
10,2452 2862,-17460
10,16265 16954,-17448
10,14550 14961,-17445
10,12293 14240,-17419
10,2122,-17405
10,16954 2782,-17404
10,11064 6974,-17393
10,6274,-17384
10,13728 16377,-17376
10,3151,-17358
10,10042 4306,-17323
10,11521 3938,-17307
10,14240 16377,-17301
10,3962 4306,-17299
10,14240 14961 5582,-17295
10,11521 14240 16954 2452,-17289
10,11521 14240 2452 9628,-17255
10,11521 2862,-17249
10,14240 5582 7230,-17245
10,11064 2452,-17236
10,14240 3938,-17216
10,13651,-17194
10,14691 2782,-17186
10,11064 571,-17183
10,8764,-17177
10,14240 17157,-17159
10,10042 5582 9628,-17150
10,11521 13728 14240,-17148
10,10947 11089,-17143
10,11064 11521,-17138
10,12293 5732,-17131
10,14691 4306,-17119
10,11521 5582 7057,-17112
10,10042 11521 16954,-17073
10,11521 14621 2452,-17072
10,11064 5926,-17067
10,11089 1905,-17056
10,2782 4306,-17050
10,16265 7057,-17047
10,7057 9628,-17045
10,10042 12293,-17030
10,14454 457,-17029
10,14961 5582 7057,-17025
10,11521 2452 4306,-17024
10,16265 7230,-17002
10,2452 3938,-16981
10,10042 16954 2452,-16963
10,14961 16265,-16954
10,10947 11521 2452,-16925
10,17154,-16909
10,9254,-16899
10,14313 16377,-16893
10,191,-16893
10,14691 1905,-16886
10,16377 3962,-16868
10,1144,-16863
10,12293 2862,-16843
10,14961 9628,-16811
10,13728 14240 2452,-16810
10,2452 5582 7057,-16791
10,12785,-16787
10,7230 9628,-16782
10,14240 16265 9628,-16778
10,14240 2862,-16777
10,14961 5582 7230,-16774
10,11521 5582 7230,-16771
10,14691 7057,-16771
10,10947 11521 14240,-16768
10,11521 16265 2452 5582,-16763
10,2660,-16763
10,9592,-16754
10,14691 16954,-16748
10,2452 5582 7230,-16733
10,11521 16265 9628,-16731
10,10042 14240 16954,-16708
10,10947 1905,-16694
10,14050,-16673
10,10042 11781 16954,-16671
10,11283 11521 14240 2452,-16670
10,11521 14240 16265 5582,-16666
10,14691 7230,-16621
10,11521 14961 5582,-16598
10,13593,-16598
10,11521 2452 5582 9628,-16588
10,12870 2452,-16582
10,10947 14240 2452,-16567
10,14691 14961,-16543
10,13728 1905,-16540
10,11521 14240 5582 9628,-16528
10,11521 14240 2452 2782,-16501
10,12870 14240,-16493
10,10947 14621,-16475
10,16954 3962,-16455
10,10042 13728,-16442
10,16265 2452 9628,-16434
10,11521 12870,-16428
10,2452 6974,-16427
10,11521 14240 14621,-16419
10,14961 2452 5582,-16411
10,10947 3938,-16407
10,10042 2862,-16394
10,14240 16265 2452 5582,-16383
10,11521 14240 4306,-16356
10,10042 7057 7230,-16346
10,11064 2862,-16324
10,11521 14240 5582 7057,-16297
10,14240 5582 7057 7230,-16294
10,16954 4306,-16280
10,11064 14240,-16278
10,14240 14621 2452,-16277
10,1905 2782,-16276
10,12605,-16268
10,10042 17157,-16254
10,11283 12293,-16242
10,13359,-16220
10,16377 1905,-16214
10,10042 14240 7057,-16210
10,8644,-16204
10,1905 4306,-16197
10,14240 2452 4306,-16194
10,16954 5582 9628,-16176
10,14240 2452 5582 9628,-16174
10,11089 11521 2452,-16173
10,11521 6974,-16171
10,12161,-16171
10,14550 16265,-16146
10,11089 11283,-16133
10,11089 3938,-16132
10,14621 4306,-16115
10,14691 3962,-16114
10,16128,-16107
10,17339,-16101
10,11283 4640,-16079
10,16147,-16069
10,10947 14550,-16061
10,10042 14240 7230,-16048
10,3917,-16042
10,7767,-16033
10,10042 16265 9628,-16031
10,10042 14240 14961,-16027
10,16954 7057,-16025
10,14691 16265,-16024
10,13673,-16023
10,10042 16954 5582,-16017
10,13728 4306,-16015
10,13728 16954,-16012
10,11283 8904,-15996
10,11521 2452 5582 7057,-15996
10,14240 2452 5582 7057,-15981
10,14550 7057 7230,-15979
10,11521 14240 5582 7230,-15974
10,2152,-15973
10,14961 5582 7057 7230,-15965
10,15425,-15929
10,10042 11521 7057,-15928
10,14621 16377,-15922
10,17157 4306,-15921
10,14550 9628,-15919
10,9471,-15917
10,11521 5582 7057 7230,-15916
10,11521 14240 14961 5582,-15871
10,6205,-15866
10,14961 16954,-15842
10,14240 6974,-15837
10,14240 14550 7057,-15833
10,14240 2452 5582 7230,-15829
10,16954 7230,-15822
10,11521 13728 14240 2452,-15817
10,11089 14550,-15816
10,14240 14961 5582 7057,-15800
10,14240 16265 5582 9628,-15796
10,5515,-15794
10,14691 9628,-15786
10,10042 14621,-15777
10,11064 14691,-15762
10,10042 2452 7230,-15760
10,11521 2452 5582 7230,-15760
10,11283 3938,-15754
10,10042 2452 7057,-15747
10,11521 16265 5582 9628,-15730
10,16265 7057 7230,-15725
10,2452 5582 7057 7230,-15708
10,14240 14550 14961,-15693
10,12293 6974,-15688
10,10042 11521 7230,-15679
10,10042 14961 7057,-15665
10,1905 7057,-15663
10,14240 14961 2452 5582,-15653
10,14240 16265 7057,-15641
10,17560,-15628
10,30,-15623
10,14240 14550 7230,-15619
10,11521 14240 16265 2452 5582,-15609
10,14240 7057 9628,-15601
10,7057 7230 9628,-15590
10,313,-15577
10,16265 16954 5582,-15551
10,14382,-15550
10,14240 14961 5582 7230,-15549
10,14550 571,-15540
10,10042 14961 7230,-15534
10,11283 6287,-15533
10,10947 11521 14240 2452,-15529
10,14961 1905,-15526
10,14240 14961 16265,-15519
10,10042 14550 16954,-15503
10,6739,-15503
10,1905 7230,-15497
10,11521 14550 7057,-15496
10,11521 14961 2452 5582,-15496
10,2452 7193,-15495
10,10042 11521 16954 2452,-15493
10,14240 16265 7230,-15488
10,11521 17157 2452,-15484
10,11089 14621 3962,-15464
10,2782 3962,-15463
10,11521 14240 2452 5582 9628,-15461
10,14691 17157,-15451
10,10042 11521 14961,-15450
10,16265 2452 5582 9628,-15439
10,12870 17157,-15426
10,16265 5582 7057,-15424
10,11521 14240 2452 5582 7057,-15419
10,14149,-15419
10,10042 14961 2452,-15411
10,11283 14550 16377,-15397
10,11521 16377 2452,-15393
10,10042 16377,-15382
10,16265 5582 7230,-15371
10,11064 11283,-15369
10,16452,-15351
10,11089 11521 14240,-15350
10,11521 12293 2452,-15348
10,5582 7057 9628,-15336
10,14240 14961 9628,-15335
10,10042 14240 5582,-15334
10,11521 14961 5582 7057,-15332
10,11283 5582,-15326
10,14240 7230 9628,-15322
10,11521 2452 2862,-15310
10,2782 2862,-15309
10,11521 14240 14621 2452,-15303
10,14550 2452 7057,-15291
10,10042 10947,-15289
10,11521 16265 7057,-15289
10,10042 11521 5582,-15288
10,14240 14691 7057,-15282
10,14550 14961 7057,-15280
10,11521 14240 5582 7057 7230,-15275
10,10042 2452 5582,-15263
10,14961 16265 5582,-15262
10,14313 2782,-15251
10,11521 16265 2452 9628,-15249
10,14691 2862,-15243
10,14550 2452 7230,-15238
10,14691 7057 7230,-15237
10,11521 7057 9628,-15232
10,3962 7057,-15209
10,16377 6287,-15208
10,11521 14240 16265 9628,-15199
10,14961 16265 7057,-15188
10,2782 5582,-15187
10,1905 5582,-15179
10,11521 14240 2452 5582 7230,-15170
10,11521 14550 7230,-15166
10,10042 11521 14240 7057,-15153
10,11521 14240 2452 4306,-15153
10,10774,-15150
10,11089 14240 2452,-15145
10,10042 11064,-15144
10,10042 12870,-15143
10,15922,-15143
10,5582 7230 9628,-15138
10,14550 5926,-15131
10,11521 14691 7057,-15127
10,11521 2452 3938,-15121
10,11521 7193,-15120
10,10042 16265 5582 9628,-15111
10,14550 14961 7230,-15110
10,10042 14240 7057 7230,-15105
10,14961 5582 9628,-15099
10,14240 14691 14961,-15094
10,14961 7057 9628,-15093
10,14961 2452 5582 7057,-15082
10,3962 5582,-15080
10,14240 14691 7230,-15076
10,16377 2862,-15076
10,8832,-15076
10,3864,-15074
10,14621 16954,-15069
10,11521 16265 7230,-15059
10,3962 7230,-15058
10,14961 16265 7230,-15045
10,11521 2452 5582 7057 7230,-15039
10,10947 11283,-15035
10,14240 2452 5582 7057 7230,-15035
10,16265 2452 7230,-15028
10,10042 11521 14240 16954,-15027
10,11521 14961 5582 7230,-15024
10,11521 11781,-15013
10,14302,-15012
10,11521 14550 14961,-15011
10,16265 2452 7057,-15005
10,11521 14240 14961 2452 5582,-14989
10,2342,-14973
10,10042 11521 2452 7057,-14972
10,10042 16954 9628,-14953
10,14550 14961 2452,-14949
10,14961 3962,-14945
10,10042 14240 2452 7057,-14927
10,2452 7057 9628,-14925
10,14961 2452 5582 7230,-14921
10,14240 14961 5582 7057 7230,-14917
10,11521 7230 9628,-14911
10,11521 14961 16265,-14910
10,10042 11521 14240 7230,-14904
10,11521 14240 17157,-14902
10,14691 2452 7057,-14902
10,11521 12293 14240,-14894
10,17627 2452,-14887
10,10550,-14879
10,9051,-14879
10,12293 12870,-14869
10,14691 2452 7230,-14865
10,14240 16265 2452 9628,-14862
10,4472,-14850
10,11521 14691 7230,-14846
10,7416,-14844
10,14550 4640,-14837
10,10042 14240 16954 2452,-14829
10,10042 14240 2452 7230,-14829
10,14961 7230 9628,-14824
10,14240 7193,-14813
10,11064 11521 2452,-14808
10,11064 175,-14808
10,10042 11521 7057 7230,-14806
10,14621 14691,-14804
10,10042 11521 2452 7230,-14799
10,2452 7230 9628,-14796
10,12293 14240 2452,-14793
10,11521 14240 14961 5582 7057,-14790
10,13728 3962,-14786
10,11521 14961 9628,-14769
10,10042 11521 14240 14961,-14765
10,10042 14961 7057 7230,-14763
10,14621 3938 3962,-14757
10,11521 14240 3938,-14749
10,11781 2452,-14745
10,14961 16265 2452,-14741
10,12293 2782,-14728
10,11283 7057,-14724
10,15296,-14723
10,10042 2452 7057 7230,-14705
10,10947 7057,-14704
10,11521 14240 16377,-14697
10,10042 16265 16954,-14688
10,2782 7057,-14688
10,11521 17627,-14687
10,16265 16954 9628,-14680
10,14691 16377,-14675
10,17157 2862,-14665
10,14240 17157 2452,-14658
10,9728,-14658
10,11521 14240 14550 7057,-14652
10,11521 14691 14961,-14652
10,6287 7617,-14646
10,10042 14240 14961 2452,-14642
10,14240 16265 7057 7230,-14639
10,2862 6974,-14635
10,14240 14550 7057 7230,-14620
10,11521 14240 16265 7057,-14619
10,5293,-14616
10,17355,-14613
10,14691 14961 7057,-14609
10,10947 14961,-14608
10,10947 7230,-14599
10,14621 2782,-14593
10,14550 5732,-14586
10,11521 14240 2862,-14584
10,11521 12870 2452,-14578
10,11521 14240 7057 9628,-14577
10,14691 14961 2452,-14575
10,12870 2782,-14565
10,14961 2452 9628,-14560
10,3371,-14559
10,14240 16954 7057,-14558
10,16954 7057 7230,-14556
10,10042 14240 14961 7057,-14551
10,11521 14240 2452 5582 7057 7230,-14545
10,11443 11521,-14534
10,11283 14550 2782,-14532
10,14240 2452 2862,-14528
10,10042 11521 14961 2452,-14521
10,11521 14961 5582 7057 7230,-14519
10,11283 7230,-14517
10,14961 2782,-14515
10,14240 14961 2452 5582 7057,-14511
10,14240 7057 7230 9628,-14504
10,11283 14961,-14503
10,4123,-14501
10,14185,-14498
10,13255,-14490
10,11521 14240 14961 5582 7230,-14487
10,10042 11089,-14466
10,12870 4306,-14459
10,10042 6974,-14453
10,8393,-14453
10,16384 16954,-14449
10,2782 7230,-14449
10,14240 2452 3938,-14445
10,14550 6971,-14445
10,11521 14550 2452 7057,-14442
10,2452 5926,-14442
10,11521 14961 2452 5582 7057,-14437
10,14240 14550 2452 7057,-14430
10,14691 14961 7230,-14426
10,16954 17157,-14422
10,11521 14240 16265 7230,-14405
10,10042 14240 14961 7230,-14404
10,11064 5732,-14401
10,14550 3938,-14400
10,14240 16377 2452,-14399
10,10947 14691,-14398
10,10042 11521 14240 2452 7057,-14396
10,11521 16265 2452 5582 9628,-14382
10,5614,-14367
10,11781 14240,-14366
10,11521 14240 16265 5582 9628,-14363
10,12870 16377,-14354
10,14240 14961 2452 5582 7230,-14353
10,14240 14961 16954,-14352
10,11521 14240 14550 7230,-14347
10,14961 16265 7057 7230,-14342
10,11521 16265 2452 7057,-14341
10,14240 16265 2452 7057,-14334
10,16265 5582 7057 7230,-14332
10,11521 5926,-14330
10,14961 2452 5582 7057 7230,-14326
